user_id,seq_d1,seq_d2,domain_id
2198,"[19088, 627, 3069, 8833, 9194, 9298]","[19088, 19536, 19544, 19780, 20202, 21026, 21206, 21348, 21709, 21883, 22499, 22967, 23385, 24152, 26567, 27887, 28458, 28778, 29447, 31681, 31687, 31705, 31831, 33669, 34200, 34225, 34231, 37312]",1
3851,"[944, 5778, 8876, 38055, 11645]","[22648, 34557, 38055, 39814, 41734, 41907, 42036, 42077, 42194, 42230, 42254, 42382]",1
3957,"[998, 1397, 2774, 2800, 11018, 12559]","[18584, 20598, 22646, 22965, 23323, 24548, 24740, 26631, 27792, 27870, 28193, 28673, 29481, 30656, 32763, 33082, 33799, 34796, 35589, 36865, 39938, 40677]",0
4580,"[21367, 1927, 2148, 2511, 3666, 5030, 5157, 6198, 6916, 6919, 7188, 7691, 8641, 9420, 9932, 9993, 10387, 11936, 39387, 13077, 13261, 14069]","[21367, 23695, 27538, 32688, 38177, 39387]",1
1259,"[214, 18880, 1498, 2084, 6041, 6446, 6832, 6926, 7233, 8013, 35746, 8396, 8814, 38055, 38264, 12565, 14257, 16579, 17289, 17300]","[18880, 20628, 21170, 23190, 23932, 24270, 24510, 25156, 25813, 26830, 26856, 29564, 30404, 30471, 30566, 30779, 32296, 32308, 32995, 33193, 34851, 35550, 35746, 35797, 36462, 38055, 38066, 38264, 38795, 39650, 39734, 40035, 40480, 41930]",0
1258,"[214, 27262, 5503, 6350, 8942, 38265]","[18148, 19152, 19255, 19371, 22660, 23237, 23707, 27262, 27316, 28334, 28566, 29201, 30878, 33295, 35696, 36159, 36442, 36938, 38265]",1
3863,"[20412, 28606, 5039, 6312, 9636, 9870]","[20412, 26122, 26822, 28606, 29417, 36053, 38153]",1
2271,"[19142, 554, 3769, 34517, 9656]","[18289, 19142, 20947, 24542, 26257, 34353, 34482, 34517]",1
8021,"[3665, 6615, 37234, 11092, 13323, 15828]","[18007, 19572, 31701, 34075, 37234]",1
6580,"[2372, 3243, 8479, 14162, 14663]","[36361, 36559, 40671, 41924, 41949, 42341]",1
5322,"[1618, 3890, 9266, 14079, 15678]","[18369, 27553, 29453, 38233, 39242, 41516, 41716]",0
4664,"[1285, 1959, 2072, 2835, 4818, 5256, 9143, 11606, 11782, 11784, 12733, 13304]","[19400, 23176, 30398, 39788, 40097]",0
617,"[101, 590, 1290, 2492, 3856, 5036, 7917, 38425, 12200, 41653]","[18738, 23231, 26447, 27267, 38425, 41653]",1
1850,"[357, 2345, 3705, 9406, 17937]","[18637, 24839, 25027, 30135, 30793, 33078, 34369, 35247, 36553, 39248, 39526, 40431, 41035, 41883, 42421, 42439]",0
3393,"[787, 1589, 1623, 5991, 9866, 37962]","[21182, 24627, 28498, 36274, 37962]",1
3674,"[873, 1175, 5755, 6060, 6063, 14118]","[21887, 22499, 25593, 26328, 28984, 29041]",0
940,"[168, 561, 29362, 5025, 6446]","[26184, 29362, 34099, 35817, 38530, 39738]",1
2268,"[19142, 19143, 19448, 2097, 5643, 6159, 7209, 34804, 7479, 9927, 10186, 11375, 12479, 13244, 14851, 40980, 17497]","[19142, 19143, 19448, 34804, 40980]",1
821,"[149, 21684, 1544, 1883, 23907, 4360, 4924, 12188, 14118, 15018]","[21348, 21684, 23907, 25265, 34233]",0
948,"[168, 730, 834, 21814, 2005, 2836, 3387, 38055, 12565]","[19548, 20288, 21801, 21814, 22385, 26324, 38055, 38952]",0
5085,"[1502, 3444, 29720, 5812, 38055]","[18369, 20052, 29720, 36373, 38055, 38946, 39683, 41957, 42166, 42346, 42366]",1
1229,"[214, 472, 690, 2422, 2597, 26232, 3524, 3824, 5081, 6196, 9331, 9643, 11749]","[19086, 19367, 24150, 26232, 28984, 30562, 31683, 32327, 32785, 36371, 36507, 37578, 38304, 41360, 41472, 41516, 41676, 42346, 42366]",1
5580,"[1749, 2384, 4972, 5303, 12221, 12779, 13960, 14071, 14800]","[20572, 21336, 22544, 22648, 28500, 29527, 30316, 34963, 35475, 42343]",0
1957,"[393, 23618, 5113, 6223, 6554, 33687, 35708, 10802, 11348, 12392, 39496, 14554, 16497, 16524, 17197]","[22716, 23618, 28390, 33687, 35708, 36055, 39208, 39496]",1
2438,"[518, 523, 997, 1323, 2172, 2183, 2992, 2999, 5408, 5568, 5820, 6879, 15355, 15570]","[25721, 25723, 28275, 28552, 34033, 34661, 37292]",0
667,"[111, 3238, 5401, 10128, 39798]","[18414, 20743, 22825, 25076, 28235, 39798]",0
124,"[20, 8004, 9416, 14435, 16727, 17675]","[19870, 41807, 41883, 42186, 42305, 42398, 42400, 42441]",1
2535,"[533, 21885, 35746, 10728, 39625, 13163, 39863]","[19295, 21885, 22117, 23895, 35746, 39625, 39863, 40782]",0
2903,"[617, 1429, 2013, 3567, 27634, 3655, 3960, 4769, 4973, 5476, 6094, 6170, 9625, 10291, 10688, 10764, 11017, 11829, 15347, 15685, 17008]","[23527, 27634, 29725, 30489, 31225]",1
20,"[3, 414, 1319, 21981, 2183, 2386, 2387, 2399, 3280, 3888, 4033, 4329, 4464, 4642, 4930, 5325, 5494, 5962, 33497, 6921, 7382, 7405, 36220, 8642, 9098, 9159, 9924, 38388, 13851, 15068]","[18079, 18578, 19178, 19299, 19710, 19902, 19992, 20230, 20244, 20315, 20485, 20729, 20860, 21370, 21956, 21981, 22101, 22162, 22172, 22467, 22698, 22955, 23005, 23351, 23457, 23602, 23638, 23836, 23838, 23887, 24006, 24057, 24659, 24744, 24831, 24839, 24848, 24851, 24938, 25055, 25072, 25261, 25358, 25495, 25533, 25640, 26040, 26132, 26192, 26736, 26778, 27181, 27237, 27774, 27808, 27973, 28185, 28818, 29350, 29562, 29609, 29790, 29908, 30208, 30362, 30364, 30467, 30471, 30716, 30819, 30914, 31027, 31263, 32311, 32494, 32810, 32860, 32920, 33171, 33390, 33497, 33631, 33979, 34170, 34202, 34725, 35093, 35191, 35247, 35307, 35420, 35599, 35839, 35958, 36220, 36371, 36462, 36561, 36696, 37147, 37612, 37816, 38011, 38384, 38388, 38512, 38647, 38793, 39683, 39808, 40025, 40313, 40329, 40981, 40983, 41009, 41021, 41171, 41205, 41431, 41973, 41975, 41983, 42036, 42053, 42174, 42284, 42380]",0
1478,"[273, 367, 2702, 14681, 15971, 16682]","[21397, 24950, 28623, 32554, 36442, 40679, 42010]",1
1616,"[304, 308, 525, 848, 5851, 6395, 8509, 17089]","[19174, 22293, 24706, 29453, 30133, 30969, 31771, 36312, 38003, 39812, 41065, 41329, 41373, 41472, 42085]",0
511,"[78, 19393, 5151, 34907, 40980]","[19393, 23207, 25691, 26591, 32358, 34907, 35225, 40980]",0
5996,"[1968, 2146, 2700, 5094, 10308]","[20433, 33977, 35393, 36061, 37596]",0
1676,"[18820, 19132, 1842, 8509, 12479]","[18820, 19132, 20630, 24899, 27136, 31476, 39578, 41205, 41225]",0
1196,"[211, 18819, 32454, 8818, 14047]","[18819, 19596, 20242, 23887, 25521, 32454]",1
370,"[60, 525, 4215, 4476, 13728]","[19213, 31450, 34229, 39111, 41023]",1
5281,"[22109, 4652, 5292, 9792, 38507]","[19604, 20058, 20321, 20578, 20973, 21238, 21805, 22109, 24326, 24987, 25236, 26623, 27697, 28682, 29481, 29648, 31175, 32192, 32741, 33567, 34693, 36121, 37533, 38507]",1
1686,"[18821, 20041, 3066, 26225, 3799, 3881, 4664, 4732, 32066, 6043, 7159, 7919, 9339]","[18231, 18335, 18821, 20041, 21672, 25007, 25968, 26225, 28486, 30461, 30991, 32066, 34412, 36692, 39155, 41486]",1
10375,"[7997, 9927, 12615, 16713, 17398]","[21020, 25118, 37441, 38873, 40297]",0
3858,"[950, 1136, 2207, 9897, 10742, 10898, 11910, 15415, 17061]","[20897, 25640, 29630, 34206, 39499, 42144]",0
7245,"[2904, 4449, 30228, 34533, 34534, 8236, 8416, 9033, 11698, 15141]","[19922, 20325, 21269, 22056, 23574, 24381, 25062, 26391, 26419, 29405, 29832, 30228, 34248, 34533, 34534, 34961, 37067, 40141, 40552, 41869]",1
3250,"[735, 910, 5419, 5838, 14218]","[23523, 25076, 25894, 27992, 28115, 30692, 31003, 34093]",0
457,"[72, 209, 2746, 5432, 36478, 36479, 38830, 16317]","[25146, 26541, 36086, 36478, 36479, 38830, 40005]",0
2229,"[19098, 19132, 1090, 22080, 7455]","[19098, 19132, 19315, 22080, 23838, 26359]",0
4252,"[1099, 2674, 2934, 38265, 38507, 39864]","[19065, 19365, 20872, 20971, 22794, 22868, 23608, 27179, 27963, 30262, 30650, 31448, 31983, 33763, 36827, 38265, 38507, 38512, 39864]",1
3508,"[20039, 22109, 2279, 2799, 3280, 3731, 4301, 5386, 6603, 7924, 10110, 10725, 10791]","[19379, 20039, 21930, 22109, 25968, 26645, 26649, 29131, 30366, 31125, 34384, 36043]",0
1585,"[296, 610, 1198, 2794, 2943, 3381, 29008, 29009, 4670, 5177, 5465, 7407, 15564]","[18218, 21284, 23912, 24237, 27162, 29008, 29009, 29894, 30220, 31051, 31524, 32664, 32812, 34667, 37012, 37477, 40492]",0
2566,"[540, 6911, 8038, 10293, 17061]","[20824, 24809, 24926, 25571, 28374, 33937, 39433, 40498]",0
7632,"[3280, 29769, 4816, 35746, 8263, 9299, 14321]","[18365, 20785, 23417, 24607, 29769, 35746]",1
550,"[87, 2027, 2285, 8474, 9093, 38055, 10904, 16782, 16966, 17828, 17925]","[30135, 30288, 31741, 35241, 38011, 38055, 39332, 40591, 40946, 41472, 41512, 41576, 42356]",1
6398,"[2237, 3401, 4132, 8409, 36478, 10219, 11493, 12225, 12980]","[19174, 30888, 33658, 33901, 34047, 35059, 36478, 39608]",1
3301,"[758, 8179, 35962, 8366, 8388, 8728, 9988, 10563, 13704, 15375, 16398, 17309]","[19235, 19460, 24848, 32785, 35962, 39979, 40051, 40131, 41498, 41981]",0
1118,"[199, 18819, 437, 479, 762, 1928, 2683, 3417, 3884, 6044, 35083, 8640, 8641, 14217, 15543, 41855]","[18819, 23940, 35083, 39806, 41855, 41989]",1
457,"[72, 209, 2746, 5432, 36478, 36479, 38830, 16317]","[25146, 26541, 36086, 36478, 36479, 38830, 40005]",1
55,"[14, 20734, 1561, 2183, 30788, 31222, 9101, 12219]","[20734, 24318, 27776, 30788, 31222]",0
338,"[59, 226, 1804, 22982, 24850, 3882, 32716, 6944, 8264, 36965, 37962, 38264, 15718]","[22982, 24850, 32716, 36965, 37076, 37962, 38264, 38585, 40675]",0
3619,"[855, 2683, 3167, 3447, 3498]","[22064, 22716, 22794, 31634, 36827, 41468]",0
3233,"[729, 802, 1031, 1480, 1805, 10731, 11645]","[18283, 18287, 18339, 18650, 18868, 19702, 20373, 21092, 21490, 22020, 22089, 22178, 22548, 23098, 23255, 23351, 23357, 23686, 24397, 25344, 25444, 25448, 25450, 25829, 25865, 26513, 26581, 26894, 27203, 27237, 27376, 27394, 27426, 27754, 28490, 28798, 28806, 28904, 29235, 29550, 31043, 31182, 31739, 31853, 31907, 32092, 32121, 32432, 32812, 33133, 33891, 34123, 34345, 34414, 34737, 34942, 34989, 35307, 35348, 35777, 35823, 35903, 36113, 36399, 36458, 36509, 36658, 36816, 37477, 37874, 38217, 38485, 38637, 38718, 38968, 39128, 39709, 40585, 41209, 41305, 41313, 41488, 41899, 42236]",1
262,"[44, 1306, 1407, 1637, 2315, 2484, 3176, 3668, 3690, 5177, 6368, 7697]","[18079, 22973, 23213, 23761, 23765, 24031, 24067, 25988, 26172, 26192, 27158, 27703, 28169, 28826, 29300, 29415, 31365, 31787, 32033, 34553, 35766, 35811, 36714, 38338, 39344, 39548, 40526, 40656, 40804, 41383]",0
6412,"[2246, 2268, 2768, 4865, 6672, 7885, 35746, 14813]","[20408, 20725, 21791, 21975, 25809, 35279, 35746, 38924]",0
332,"[56, 2848, 35083, 36972, 39863]","[24176, 24629, 35083, 36972, 37833, 39863]",0
947,"[168, 789, 1319, 3322, 4126, 9123, 17522]","[27233, 30467, 30512, 32296, 38062, 38064, 40654, 41338, 41643]",0
2246,"[19129, 1860, 3500, 5532, 13258]","[19129, 22345, 25364, 32110, 33708]",0
766,"[137, 2815, 5162, 10301, 10903, 11090, 15318]","[20234, 25289, 27840, 30807, 33098, 36686]",1
1046,"[184, 194, 3481, 4456, 4460, 7347, 8200]","[19730, 29481, 29731, 29946, 36121, 39010, 40866]",0
278,"[45, 150, 168, 480, 19429, 1497, 2342, 2352, 2569, 2659, 3812, 4324, 5701, 6500, 6983, 34241, 35431, 8686, 8687, 10033, 37762, 10689, 38377, 12581, 12649, 13235, 15620, 16524, 16759]","[19429, 19468, 22714, 22716, 23754, 26004, 28390, 30617, 31192, 34241, 35431, 37762, 38377]",1
713,"[126, 819, 2172, 4905, 5096, 10637]","[17957, 18162, 19285, 20363, 20371, 20679, 20885, 21427, 21954, 22192, 22973, 23217, 23333, 23606, 23680, 24008, 24807, 25362, 25910, 27150, 27655, 27802, 27998, 28002, 28422, 28798, 29247, 29815, 30198, 30362, 32238, 32698, 33005, 33252, 34083, 34222, 34621, 34942, 35307, 35319, 35364, 36145, 36185, 39356, 39944, 41241]",1
6218,"[2107, 2569, 3052, 7289, 10033, 15245, 16513, 16544]","[18283, 18607, 18834, 26776, 27854, 28500, 29233, 30272, 30714, 32826, 33765, 34378, 36280, 36448, 38344, 40585]",0
7258,"[2908, 3665, 7440, 7959, 36359, 9021, 15388]","[17977, 31159, 33549, 35097, 36359, 38591, 41205]",1
7195,"[2845, 3604, 5673, 6406, 7919, 11342, 12499, 14275, 16025]","[18420, 18678, 18975, 19704, 20957, 22302, 22971, 24950, 25080, 25721, 26034, 26924, 27356, 29300, 29327, 29487, 30801, 31069, 31129, 32192, 33201, 34908, 37539, 41604]",0
7888,"[27533, 7159, 7716, 7831, 8255, 36617, 8850, 9121, 11493]","[18067, 18295, 18584, 20046, 20363, 20487, 22666, 23791, 24069, 24540, 26359, 26465, 26539, 26754, 27533, 27703, 27715, 27814, 28482, 29690, 29714, 31739, 32577, 33404, 34047, 35342, 35899, 36617, 37149, 38233, 39421, 39788, 39900]",0
