user_id,seq_d1,seq_d2,domain_id
478,"[90, 94, 889, 1047, 1873, 2030, 60315, 5361]","[9624, 11343, 12217, 12603, 13391, 17876, 18330, 19196, 20331, 20653, 22570, 23475, 24300, 26242, 29663, 30258, 30494, 35713, 36622, 49953, 56022, 56398, 56553, 56985, 58204, 60158, 60315, 65037, 71549]",0
4194,"[882, 1427, 3159, 4002, 4129, 5361, 5503, 5556, 6404, 6457, 6685, 6703, 6708, 7280, 8539]","[21328, 24103, 25493, 26700, 27992, 28710, 28714, 29780, 31026, 31155, 37338, 46251, 46759, 48952, 54579, 57745, 61714, 63226, 64969, 66050, 69481, 70326, 74911, 75103, 77513, 78867, 85573, 85780, 85814, 86200, 86825, 87246, 87329]",1
2839,"[34017, 2085, 2191, 8161, 9145]","[24712, 25383, 28516, 34017, 41033, 43224, 43986, 47592, 47662, 48850, 52335, 53999, 54841, 64876, 66532, 68660, 69511, 70510, 72229, 72414, 73813, 73943, 75788, 78695, 79209, 81972, 82895, 86280, 86533, 86775, 87081]",0
3873,"[789, 1233, 5515, 7712, 8636, 8866, 8912]","[42866, 45553, 47306, 49561, 61267, 73221, 87730]",1
263,"[15355, 2363, 2573, 3970, 8098]","[15355, 17385, 24718, 24896, 29141, 53256, 64939, 70328, 80086, 86029, 87426, 89058, 89798]",0
1584,"[25749, 4181, 5009, 5155, 6120]","[22016, 25749, 47831, 72157, 78302]",1
8137,"[2351, 2552, 3146, 4120, 4250]","[15703, 24774, 27102, 51901, 86546]",1
5454,"[50112, 1451, 2296, 2730, 3234, 4013, 4118]","[15673, 33278, 37052, 40704, 46311, 50112, 59602, 66084]",0
1304,"[25749, 556, 625, 908, 1567, 5997, 8609]","[25749, 35869, 38414, 49110, 51696, 57361, 62178, 65889, 72213, 86260]",1
5644,"[1331, 2177, 2464, 3712, 3849, 7231]","[19078, 24516, 25884, 26846, 28314, 31648, 35513, 43036, 47324, 47553, 49744, 53079, 53081, 53181, 53310, 57235, 68742, 89383]",0
3032,"[35949, 67002, 5313, 80365, 8892]","[35949, 41543, 65126, 67002, 77956, 80365, 81066]",0
2596,"[468, 1796, 3838, 6695, 7650]","[14277, 14433, 24906, 29425, 31143, 36998, 37804, 38203, 46183, 48043, 73037, 75444, 78661, 89084]",0
11378,"[5706, 6139, 6198, 86372, 8765, 8768]","[23593, 24201, 34472, 38949, 44506, 47553, 64311, 70318, 70320, 86372]",1
5206,"[1203, 1206, 1298, 1343, 1779, 2016, 2692, 3018, 3226, 3315, 3319, 3537, 3543, 3584, 3891, 4159, 4276, 4348, 5062, 5106, 5161, 5218, 5389, 5990, 6378, 6682, 6915, 8068]","[47975, 57659, 58153, 63636, 71695, 84222]",1
3355,"[645, 646, 62382, 2747, 2980, 4245]","[37286, 55666, 56733, 57425, 62382, 69060, 72991, 81976, 85706]",0
10596,"[4524, 5454, 5551, 5681, 6473, 6673, 7287, 9027]","[31253, 32970, 41125, 60156, 75652, 88097]",0
5170,"[1193, 1249, 6787, 7842, 7996, 8153, 8555, 8673, 8811, 88667, 8865, 8878, 8882, 9056, 89706]","[13373, 18722, 21484, 27116, 28987, 34510, 35229, 44929, 49215, 49850, 52133, 53953, 61090, 63351, 69249, 69685, 73745, 74999, 77854, 77961, 82241, 86354, 86582, 88667, 88674, 88744, 89096, 89641, 89706, 89893, 89895, 89901, 89985]",0
2623,"[473, 1051, 1414, 4769, 5544, 5711, 6685, 7714, 8792]","[33186, 44066, 50685, 78734, 79952, 83581]",0
9794,"[3452, 4107, 4130, 5312, 5758, 6132, 6139, 6301, 6636]","[58946, 70554, 73075, 73113, 74712, 75804, 76013]",1
6422,"[1572, 2099, 63028, 5182, 5375, 7735]","[14427, 14665, 14843, 15285, 15495, 20055, 20435, 23191, 23591, 24760, 26092, 30016, 30304, 38159, 38628, 45917, 47652, 55988, 63028, 63431, 64517, 65017, 65832, 66133, 68314, 71824, 72073, 73815, 75444, 76131, 81030, 82652, 83793, 86823, 88339]",1
2598,"[469, 632, 1057, 4678, 4706, 75027, 85633, 8098]","[17487, 18472, 20039, 20341, 21086, 23547, 28246, 43180, 54706, 75027, 79323, 80218, 84910, 85633, 86260]",1
5900,"[1421, 3756, 3888, 4092, 4578, 74734, 5376, 7842, 8151, 8152, 8153, 8997, 9045, 9094]","[11179, 22138, 25261, 26460, 31646, 37454, 37720, 39728, 39904, 40764, 45953, 46011, 46799, 48912, 48986, 65952, 70028, 73745, 74734, 76432, 80420, 80843, 83943, 88736]",1
9895,"[3530, 69879, 4078, 4221, 5365, 5393, 5454, 5972]","[15131, 15237, 20183, 20199, 34040, 48638, 54891, 60945, 61945, 62135, 64731, 65784, 65878, 67334, 67423, 67634, 68762, 69695, 69879, 77965, 81438]",0
8486,"[2581, 2747, 3865, 4209, 4578]","[17686, 30020, 31093, 39900, 44072, 48097, 51783, 75410, 85660]",0
649,"[108, 966, 970, 2747, 3055, 3314, 3607, 5998]","[9813, 46585, 46651, 63053, 78340, 78512, 82010, 82293]",1
3314,"[633, 647, 828, 1639, 1819, 6347, 6943, 6979, 7692, 7740, 8413]","[20193, 29696, 44611, 62427, 65001, 75705, 76693, 80392, 81230]",1
5879,"[1413, 52634, 61365, 3916, 4907, 7408, 7605, 7793]","[10827, 28818, 28820, 29904, 36662, 51791, 51819, 52368, 52634, 55968, 61365, 64129, 64309, 70096, 70823, 74145, 77961, 79974, 80714, 86523, 88021]",1
340,"[16487, 381, 431, 763, 1185, 1603, 4191, 4377, 4965, 75964, 5236, 6231]","[10871, 16293, 16461, 16487, 16693, 19341, 20501, 20802, 21074, 23227, 23343, 27858, 28114, 28441, 28722, 30838, 31079, 31630, 33096, 33726, 38712, 39499, 43100, 44661, 45287, 45855, 51183, 51630, 55752, 56597, 59516, 60283, 61928, 66747, 69186, 69561, 71367, 73153, 75228, 75964, 79303, 80172, 80821, 81300, 81518, 81937, 83018, 84058, 84741, 85262, 85446, 86276, 86334, 87234]",0
9872,"[3497, 6205, 6483, 6699, 7106, 7560, 7668, 8753]","[37302, 40079, 43138, 45983, 54151, 67091, 69261, 70423, 77343, 80534, 82576]",0
5475,"[1260, 1334, 4667, 4750, 75030, 5667]","[18524, 18778, 21652, 33985, 39035, 45237, 46653, 46783, 50777, 54025, 56102, 60829, 63031, 64477, 66076, 66345, 66355, 69427, 71489, 72033, 72073, 72875, 75030, 79323, 82936, 87738]",0
389,"[72, 135, 29213, 2310, 3445, 77419]","[9490, 9496, 10061, 13285, 15825, 18596, 18942, 19441, 21834, 22840, 28092, 28600, 29213, 30362, 32544, 33949, 33979, 34702, 42160, 45951, 46539, 50659, 61851, 63894, 64577, 64913, 66219, 66420, 67949, 68370, 72816, 73813, 77419, 78452, 79152, 84534, 88864]",0
5449,"[50112, 2785, 2998, 3771, 3912, 4187]","[37372, 47553, 50112, 50741, 59219, 76821]",1
3115,"[608, 1787, 3147, 4150, 4803, 7076, 9155, 9409]","[31201, 43274, 44388, 52995, 57407, 57907, 58672, 60291, 68486, 68726, 69988, 72907, 75664, 78330, 81130, 81585, 86391]",1
3166,"[616, 803, 1382, 2633, 6961, 86977]","[22840, 22934, 28608, 65031, 86977]",1
7287,"[55181, 4002, 4189, 76207, 6198, 8768, 9170]","[11745, 30000, 33054, 36670, 47549, 55181, 64311, 76207, 77289, 77950, 79666, 80708]",1
1419,"[25749, 1172, 3055, 5695, 78183]","[14817, 21814, 25749, 28352, 40724, 48952, 50043, 65075, 73725, 74064, 78183]",0
8912,"[2856, 3066, 5585, 5632, 78041, 5682, 6072, 6508, 8374]","[20429, 30008, 32040, 36666, 43270, 49367, 56649, 58802, 61325, 63886, 63926, 63928, 64477, 70004, 70118, 71469, 76113, 77961, 78041, 81847]",0
1524,"[25749, 2359, 61045, 2841, 3074, 3448, 3867, 5308, 6071, 7345, 7417, 84384, 8130]","[25749, 30768, 33420, 33558, 58978, 60058, 61045, 63548, 64235, 69118, 70474, 76813, 77961, 78474, 80110, 84384]",1
4719,"[47227, 1462, 4370, 8561, 8610, 8633]","[23417, 25946, 26482, 26788, 27668, 27878, 28453, 29183, 29244, 32098, 32474, 34774, 35237, 36866, 39029, 40139, 41103, 41463, 41644, 42134, 44599, 44981, 46591, 47227, 47666, 48197, 49413, 52525, 53496, 54187, 55115, 55678, 55734, 57711, 58954, 59219, 59325, 59974, 59996, 60555, 60807, 62007, 62495, 64453, 64529, 64957, 65505, 67328, 69313, 69411, 70689, 71511, 72656, 73041, 77227, 77283, 78865, 78867, 79415, 81230, 81777, 82902, 83485, 83728, 84232, 84460, 86238, 86258, 86266, 86274, 86318, 87833, 87982, 88442, 88572, 88657, 89084, 89201, 89265, 89367, 89676, 89794]",0
6526,"[1590, 1886, 3288, 3320, 3913, 74734, 7120]","[44571, 47316, 47553, 50100, 52967, 54798, 60056, 69263, 74734, 75117, 77159, 86517]",1
6545,"[1590, 2006, 3752, 4037, 4400, 5938, 6946]","[34568, 43552, 46979, 55212, 57531, 73135]",1
4443,"[44544, 989, 1322, 51627, 1681, 2282, 5714]","[10099, 12657, 13643, 13985, 25559, 33368, 44544, 51627, 53101, 55758, 58494, 61654, 71741, 76726, 81508]",1
3733,"[750, 42781, 926, 2492, 2607, 8233]","[20329, 22090, 27116, 37016, 42781, 50250, 51241, 63457]",0
46,"[13, 52343, 1569, 2231, 2571, 3455, 6037, 7417, 7797, 7857]","[17051, 19535, 21144, 23561, 27266, 28534, 40436, 43104, 43136, 50707, 52343, 58494, 58636, 69748]",1
11173,"[76207, 5649, 6568, 7480, 7483, 7511]","[25707, 26218, 27774, 37292, 37458, 67860, 71605, 76207, 76726, 79742]",1
5619,"[50602, 6044, 7764, 7922, 8518]","[12441, 13089, 23905, 47553, 50602, 53602, 59137, 66703, 70146, 73013, 80466]",1
1211,"[256, 831, 1673, 1678, 2153, 3654]","[10029, 11213, 13461, 14333, 26576, 39786, 45287, 50250, 53514, 63570, 67866, 68228, 75065, 85738]",1
10181,"[4000, 74482, 4883, 5987, 85287]","[25455, 29495, 59291, 61325, 64261, 64309, 72063, 72398, 73013, 74482, 77099, 81659, 85287]",1
5627,"[1328, 1569, 5154, 5306, 8170]","[10269, 35785, 43691, 59817, 60214, 61488, 61947, 62045, 64826, 69547, 69918, 70765, 72061, 74787]",0
7523,"[2012, 3055, 4002, 5944, 8316]","[9787, 14131, 15468, 19150, 25539, 37118, 59759, 63401, 83138, 86260]",1
8218,"[2423, 3130, 3611, 76207, 5687]","[38863, 41754, 65598, 71665, 76207, 79789]",0
10738,"[4692, 4765, 5187, 76701, 6961, 8017]","[44022, 47553, 51097, 59464, 63347, 65864, 66500, 76701, 83428, 85027, 86978, 89207]",1
3261,"[625, 1251, 1564, 3385, 3611, 3892, 4181, 4285, 7067]","[20357, 37102, 49251, 60749, 84601]",1
8587,"[2642, 5874, 6035, 6455, 6692, 8384]","[61438, 62266, 69853, 70631, 74539, 75153, 84725]",1
1541,"[25749, 3495, 3694, 5321, 5365, 5696]","[10819, 14845, 16077, 16455, 18722, 20826, 23531, 24680, 25749, 27340, 28228, 31201, 36662, 42788, 43032, 44376, 50306, 51087, 55766, 57937, 60408, 62722, 65712, 68358, 69116, 69118, 71081, 77087, 77699]",1
3824,"[776, 3019, 4147, 5848, 81105, 8028]","[20179, 43082, 57587, 60184, 70028, 81105, 81633]",1
2931,"[556, 61917, 65517, 4886, 5892, 8171, 88835, 9472]","[11329, 18430, 21792, 34522, 36824, 37492, 40073, 47521, 49525, 53033, 54276, 55872, 56179, 61917, 64441, 65432, 65517, 66010, 66554, 68314, 69261, 73719, 75095, 77014, 81456, 82335, 82968, 85344, 88835]",0
7068,"[1801, 1949, 2143, 3019, 3514, 3780, 3975, 3982, 4006, 4059, 4178, 6208, 6301, 6553, 6636]","[13625, 16297, 18814, 32110, 32226, 33188, 34724, 41297, 49275, 54350, 55758, 62964, 63894, 65126, 67045, 68346, 73013, 74495, 89761]",1
9787,"[3444, 5423, 5451, 6741, 6833]","[14259, 23247, 55534, 69986, 70853, 75166]",1
3705,"[732, 809, 883, 978, 1226, 5558]","[19441, 22840, 24117, 27876, 28947, 40840, 42952, 47400, 48566, 56705, 56893, 70363, 70675, 81414, 82281, 84317, 84727, 87392, 89713]",0
8088,"[2321, 3226, 4405, 9322, 9329]","[13635, 16693, 18738, 49945, 75553, 83532]",1
1548,"[25749, 796, 1931, 2503, 5494]","[10165, 19078, 20631, 25455, 25749, 26174, 43032, 60583, 69381]",1
7803,"[2151, 3055, 4151, 7540, 8573, 9033, 9270]","[13869, 19090, 19397, 25038, 33332, 70588, 72754, 73941, 75049, 75936, 76400, 80843]",0
6321,"[1542, 7090, 8610, 9160, 9161]","[10237, 10679, 11567, 14831, 16725, 19915, 20531, 22912, 24688, 26784, 30842, 30950, 31020, 31406, 31618, 32864, 33194, 34758, 35481, 36078, 36084, 42082, 42675, 43142, 43152, 45381, 46221, 50490, 52971, 54223, 54853, 55097, 55115, 56149, 56303, 56715, 57237, 58944, 62069, 62071, 63313, 64399, 64947, 66520, 67141, 68546, 68564, 68609, 70084, 73815, 74426, 75444, 76777, 78476, 78853, 79261, 81929, 83885, 85646, 88639, 89245, 89733]",0
7095,"[1807, 2033, 2306, 69421, 5559, 5576, 79923, 6685, 8356]","[55167, 60354, 64261, 69421, 72303, 72305, 73725, 79921, 79923, 84317, 87288, 87522, 89506]",1
811,"[162, 2529, 80808, 80857, 7417, 8632]","[15943, 22768, 25040, 34388, 36364, 69046, 73569, 79225, 80808, 80857, 89297]",0
11108,"[5071, 5543, 5569, 6457, 8612]","[53726, 69481, 70028, 73725, 76730, 89084, 89201, 89379]",0
11760,"[8720, 8958, 9175, 9208, 9255, 9382, 9385, 9387, 9399, 9419, 9430, 9434, 9445, 9450, 9453, 9463, 9464, 9473, 9474]","[18410, 61430, 62021, 68178, 88719, 89534, 89939, 89943]",0
6031,"[1462, 2085, 3838, 5568, 5578, 6862]","[14757, 26060, 27029, 27468, 28453, 32098, 39774, 39778, 39854, 40169, 41986, 42043, 47553, 48039, 49325, 55734, 56661, 60028, 60096, 64068, 65075, 65602, 66617, 69363, 71251, 72061, 72229, 73723, 73815]",0
6688,"[1630, 60315, 3226, 3843, 4765, 7066, 7117, 86977, 8758]","[19078, 22848, 23345, 28130, 29123, 29904, 32242, 35303, 38127, 60184, 60315, 63128, 63252, 73145, 75902, 75904, 76819, 79839, 85585, 86977]",0
11530,"[6170, 6300, 6499, 6739, 6866, 7904]","[15703, 58772, 61799, 62411, 69659, 81522]",1
2213,"[372, 1354, 52633, 3479, 5474, 5707, 81017, 6819, 8765, 8768]","[9546, 16489, 23345, 25898, 27790, 32154, 33072, 40798, 41167, 41335, 46903, 51387, 52633, 54055, 57907, 58996, 60040, 60228, 60903, 62250, 62826, 63351, 64311, 66729, 67854, 68102, 70000, 71553, 72640, 74755, 76434, 78768, 79551, 81017, 87078]",0
859,"[172, 1057, 1231, 1315, 1342, 1442, 1472, 1882, 3242, 74482, 4819, 4886, 5363, 7051]","[9480, 10665, 12145, 13373, 17527, 19369, 19979, 22090, 22196, 22500, 24552, 28540, 31414, 40590, 41079, 43034, 47495, 47923, 50709, 52189, 53266, 63053, 63974, 66500, 74482, 75338, 75989]",0
7112,"[1820, 63025, 2978, 3580, 3695, 4731, 74482, 6084, 6519, 6563]","[63025, 68140, 74482, 79994, 87498]",0
6771,"[1673, 1678, 4189, 5294, 7488]","[25599, 52333, 62180, 68726, 71904, 72229, 74458, 76181, 77217, 78171, 83712, 83960]",1
3743,"[40197, 764, 1726, 5652, 78237, 6852, 7389, 86803]","[27878, 33256, 38620, 39964, 40197, 43274, 44747, 48842, 53818, 57245, 62043, 68146, 77762, 78237, 80935, 86803]",0
9255,"[3054, 3957, 4178, 4831, 6016, 6035, 79460, 6698]","[14275, 18456, 36546, 38532, 46035, 54039, 63051, 69547, 71850, 73901, 76897, 77273, 79460, 88701, 89761]",0
244,"[41, 58, 65, 83, 17533, 97, 372, 401, 1591, 1616, 1974, 5466, 6760, 7650, 8478]","[9881, 10409, 10511, 10923, 10969, 11063, 11433, 11455, 11635, 12057, 12059, 12123, 12267, 12459, 12463, 12889, 12923, 13065, 13225, 13391, 13483, 13547, 13981, 14443, 15533, 15535, 15713, 16127, 16211, 16231, 16513, 16567, 16819, 17051, 17231, 17445, 17533, 17690, 18328, 18654, 18664, 20089, 20397, 21558, 21602, 22058, 22648, 22840, 22922, 23345, 23365, 23417, 23425, 23519, 23727, 23847, 24221, 24648, 26038, 26638, 26925, 26973, 27140, 27404, 28246, 28600, 29250, 30362, 31277, 31884, 32486, 32990, 33114, 33116, 33474, 33760, 33847, 34388, 36606, 36892, 37154, 37286, 38716, 39609, 40085, 41868, 42192, 42442, 43640, 44390, 44532, 45259, 45931, 45995, 46495, 49539, 51067, 52333, 52951, 54191, 54248, 55095, 55129, 56661, 58422, 59285, 65610, 65682, 68128, 68436, 70104, 70132, 70975, 71273, 71469, 71854, 72913, 73195, 74121, 78244, 80741, 81230, 81681, 82022, 82357, 82395, 84801, 85708, 85710, 85720, 88544]",1
4129,"[871, 43855, 1349, 8477, 9404]","[16819, 42703, 43268, 43855, 48636, 52043, 58210, 62176, 76594, 82757]",0
11040,"[4984, 6800, 6961, 83580, 7456, 7987]","[13641, 18664, 24764, 33368, 36884, 40774, 47145, 55091, 65714, 80446, 81456, 83580, 83728]",1
156,"[28, 43, 372, 52920, 2907, 3760, 3762, 4414, 76734, 5710, 5711, 5713, 6685]","[11993, 12067, 12383, 13625, 14509, 14975, 15145, 16103, 16775, 17710, 17772, 18264, 19044, 19088, 19659, 19769, 20237, 20343, 20796, 21146, 22370, 22700, 22822, 22840, 22866, 23237, 23345, 23711, 23779, 24568, 24672, 24876, 25058, 25395, 25717, 25946, 26058, 26060, 26142, 26330, 26332, 26348, 26482, 26508, 26780, 26784, 26786, 26788, 26886, 26906, 26977, 26983, 26987, 27090, 27150, 27162, 27174, 27268, 27386, 27430, 27434, 27578, 27780, 28332, 28334, 28397, 28497, 28612, 28720, 28800, 28802, 28839, 28849, 28857, 28975, 29123, 29183, 29211, 29377, 29517, 29655, 29972, 30030, 30560, 30608, 30802, 31279, 31305, 31630, 32098, 32474, 32478, 33186, 33320, 33328, 33817, 33825, 33913, 33949, 34106, 34216, 34466, 34632, 35241, 35863, 36858, 36928, 38015, 38019, 39868, 40948, 41125, 41561, 42134, 42515, 42679, 43098, 44156, 46175, 46177, 46563, 47783, 49170, 51553, 52468, 52794, 52920, 52979, 53652, 53756, 54825, 54843, 54849, 54857, 54861, 57279, 57711, 57915, 58139, 59000, 59297, 61656, 64503, 65505, 65602, 65956, 66229, 66739, 67304, 67453, 67899, 69429, 70677, 70689, 72983, 73472, 75481, 76730, 76732, 76734, 76737, 76909, 76913, 76915, 76927, 77975, 77981, 78361, 78456, 78961, 79235, 79291, 79295, 79297, 79303, 79305, 79996, 80503, 80505, 80672, 81320, 81709, 81711, 83688]",1
8229,"[2430, 4285, 76207, 7556, 8514]","[36670, 56861, 64751, 73815, 75180, 75882, 76207, 83388, 85774, 88097]",0
9680,"[66610, 6339, 6699, 6700, 7917, 8146, 9065]","[22066, 29982, 43676, 44747, 48900, 63501, 66610, 83943]",0
306,"[53, 931, 2149, 2387, 2556, 4178]","[31630, 33528, 36906, 39982, 45419, 45481, 56681, 73013, 83913]",0
3994,"[825, 1850, 65517, 7287, 7341, 7712, 7989]","[18494, 19571, 20063, 22290, 23343, 27354, 29286, 36280, 40510, 41602, 43324, 49098, 50582, 58398, 59861, 62370, 62822, 63698, 65517, 66104, 66365, 67029, 72171, 72616, 72826, 74115, 77002, 79746, 80314, 82829, 83448, 84288, 86517, 87746, 87935, 88766]",1
9123,"[2980, 6611, 6703, 6858, 7341, 8462]","[39459, 40063, 70306, 72812, 74054]",0
6154,"[1480, 2036, 3972, 4250, 5089]","[22498, 26376, 53654, 58315, 64749]",1
10718,"[4678, 74482, 4883, 5079, 5080, 7707]","[39425, 52581, 57027, 66729, 74482, 82934, 88610]",1
3846,"[782, 931, 1270, 2980, 3713, 4327, 4495]","[12553, 14845, 21760, 22350, 34922, 52466, 54770, 61518, 63712, 63714, 65075, 70925, 84370, 84964]",1
8052,"[59435, 2747, 4002, 4578, 75389, 7587, 7712]","[47495, 56683, 59435, 69611, 72788, 75389, 87100]",0
1593,"[268, 2747, 4526, 4538, 4725, 5994]","[12089, 15703, 31414, 31646, 33078, 49377, 55666, 56181, 59548, 60567, 72843, 76418, 76462]",0
9924,"[3598, 4578, 4675, 5109, 6502, 7830]","[43658, 49128, 56356, 60945, 81207]",1
10247,"[4030, 4285, 7243, 7664, 8711]","[43534, 56090, 71241, 72903, 73517]",1
9290,"[3055, 3178, 3612, 3650, 8960, 8975]","[36360, 38013, 41079, 41089, 43516, 47553, 49291, 54768, 65919, 68726, 72883, 76103, 83028, 86861]",0
2794,"[522, 1079, 52517, 64807, 3159, 5079]","[18324, 43134, 48117, 52468, 52517, 59974, 64807]",0
7399,"[1962, 6432, 8879, 9257, 9366]","[19801, 29832, 47553, 63894, 66193, 82791, 86391]",0
9769,"[3418, 3462, 3497, 6440, 7287, 9202, 9236]","[26316, 31414, 35785, 42448, 43746, 46589, 48225, 51688, 57005, 58069, 58494, 61957, 62107, 68021, 76787]",0
7479,"[1980, 2122, 3847, 4844, 6806]","[12593, 20535, 21948, 31390, 42537, 50198, 58778, 58970, 67989]",0
9345,"[3086, 80724, 7502, 8171, 8518]","[11185, 43928, 49022, 50302, 54021, 56575, 60162, 64563, 73013, 80724, 82700]",1
2323,"[31034, 476, 1066, 1137, 2983, 3781]","[30696, 31034, 49269, 53518, 54239, 72043]",0
1221,"[259, 372, 505, 2611, 2615, 5386, 7179, 7305, 7650, 8932, 9037, 9044, 89344, 89360, 9230]","[14947, 17668, 20467, 22700, 23082, 24279, 24334, 25471, 25713, 25946, 28453, 29211, 32356, 32474, 32658, 33072, 33320, 35142, 36250, 37330, 37778, 39391, 42376, 42721, 43136, 44402, 45259, 46023, 47549, 49112, 51477, 52979, 53290, 54857, 54859, 54861, 54863, 54879, 55710, 56327, 56436, 56847, 57703, 59169, 59500, 59996, 60096, 62117, 62332, 63051, 64872, 68609, 68974, 71791, 73569, 73693, 74444, 77044, 79992, 80000, 80507, 81112, 81581, 81753, 83925, 84400, 85277, 87248, 87420, 88862, 89001, 89084, 89161, 89344, 89360]",0
4038,"[839, 2465, 5998, 8909, 9085]","[38536, 50723, 50797, 51817, 57769, 72081]",0
5245,"[1210, 1582, 3121, 67002, 3884, 6719]","[20029, 27480, 33893, 36992, 47553, 50045, 54953, 67002, 83028, 83457]",1
9595,"[3252, 4082, 5157, 5540, 5975, 5978, 9145]","[9843, 11581, 11611, 11613, 11753, 12189, 12487, 14243, 16175, 18424, 21762, 23137, 27414, 29203, 35118, 40772, 46105, 48838, 49824, 51459, 55322, 55874, 56211, 58758, 59986, 60585, 63026, 68482, 71147, 71367, 72444, 73384, 73963, 75882, 77657, 79666, 80560, 82769]",1
10246,"[4030, 4576, 4652, 4831, 7516, 8065]","[14433, 64385, 72001, 72885, 75019, 75071, 77409, 77864, 80128, 81402, 83811]",1
7633,"[2071, 2980, 3226, 3230, 3234, 3433, 4195, 5077]","[40374, 41021, 59946, 61351, 70967, 72143]",1
7181,"[1861, 1882, 1931, 5681, 8368, 87819]","[60070, 65960, 75511, 75611, 87819]",0
2447,"[432, 39051, 4151, 8645, 8671]","[15703, 20245, 32878, 39051, 45419, 47553, 55666, 59896, 61452, 62427, 62596, 64086, 65880, 73013, 83720, 86260]",1
10355,"[4178, 4831, 6790, 7647, 7738]","[27724, 28459, 34224, 45255, 81296, 86430]",1
